# data file from generate.cpp
wavelengths,spectrum
2744.1999999994,0.9112624792
2744.3999999994,0.9100261592
2744.5999999994,0.9089451027
2744.7999999994,0.9080213987
2744.9999999994,0.9072558252
2745.1999999994,0.9066478552
2745.3999999994,0.9061956806
2745.5999999994,0.9058962544
2745.7999999994,0.9057453502
2745.9999999994,0.9057376370
2746.1999999994,0.9058667686
2746.3999999994,0.9061254852
2746.5999999994,0.9065057250
2746.7999999994,0.9069987437
2746.9999999994,0.9075952394
2747.1999999994,0.9082854805
2747.3999999994,0.9090594333
2747.5999999994,0.9099068881
2747.7999999994,0.9108175798
2747.9999999994,0.9117813021
2748.1999999994,0.9127880130
2748.3999999994,0.9138279288
2748.5999999994,0.9148916068
2748.7999999994,0.9159700143
2748.9999999994,0.9170545833
2749.1999999994,0.9181372514
2749.3999999994,0.9192104870
2749.5999999994,0.9202673013
2749.7999999994,0.9213012460
2749.9999999994,0.9223063976
2750.1999999994,0.9232773315
2750.3999999994,0.9242090841
2750.5999999994,0.9250971079
2750.7999999994,0.9259372190
2750.9999999994,0.9267255399
2751.1999999994,0.9274584397
2751.3999999994,0.9281324740
2751.5999999994,0.9287443255
2751.7999999994,0.9292907488
2751.9999999994,0.9297685205
2752.1999999994,0.9301743965
2752.3999999994,0.9305050785
2752.5999999994,0.9307571911
2752.7999999994,0.9309272705
2752.9999999994,0.9310117664
2753.1999999994,0.9310070569
2753.3999999994,0.9309094778
2753.5999999994,0.9307153657
2753.7999999994,0.9304211143
2753.9999999994,0.9300232446
2754.1999999994,0.9295184865
2754.3999999994,0.9289038710
2754.5999999994,0.9281768313
2754.7999999994,0.9273353112
2754.9999999994,0.9263778773
2755.1999999994,0.9253038339
2755.3999999994,0.9241133364
2755.5999999994,0.9228075016
2755.7999999994,0.9213885109
2755.9999999994,0.9198597043
2756.1999999994,0.9182256611
2756.3999999994,0.9164922662
2756.5999999994,0.9146667578
2756.7999999994,0.9127577553
2756.9999999994,0.9107752654
2757.1999999994,0.9087306642
2757.3999999994,0.9066366552
2757.5999999994,0.9045072022
2757.7999999994,0.9023574377
2757.9999999994,0.9002035460
2758.1999999994,0.8980626247
2758.3999999994,0.8959525233
2758.5999999994,0.8938916634
2758.7999999994,0.8918988424
2758.9999999994,0.8899930236
2759.1999999994,0.8881931160
2759.3999999994,0.8865177485
2759.5999999994,0.8849850414
2759.7999999994,0.8836123792
2759.9999999994,0.8824161893
2760.1999999994,0.8814117305
2760.3999999994,0.8806128941
2760.5999999994,0.8800320221
2760.7999999994,0.8796797456
2760.9999999994,0.8795648453
2761.1999999994,0.8796941375
2761.3999999994,0.8800723870
2761.5999999994,0.8807022477
2761.7999999994,0.8815842329
2761.9999999994,0.8827167145
2762.1999999994,0.8840959512
2762.3999999994,0.8857161449
2762.5999999994,0.8875695236
2762.7999999994,0.8896464500
2762.9999999994,0.8919355523
2763.1999999994,0.8944238757
2763.3999999994,0.8970970513
2763.5999999994,0.8999394798
2763.7999999994,0.9029345253
2763.9999999994,0.9060647186
2764.1999999994,0.9093119639
2764.3999999994,0.9126577468
2764.5999999994,0.9160833414
2764.7999999994,0.9195700108
2764.9999999994,0.9230992014
2765.1999999994,0.9266527254
2765.3999999994,0.9302129319
2765.5999999994,0.9337628620
2765.7999999994,0.9372863890
2765.9999999994,0.9407683401
2766.1999999994,0.9441946003
2766.3999999994,0.9475521968
2766.5999999994,0.9508293654
2766.7999999994,0.9540155964
2766.9999999994,0.9571016638
2767.1999999994,0.9600796352
2767.3999999994,0.9629428665
2767.5999999994,0.9656859798
2767.7999999994,0.9683048282
2767.9999999994,0.9707964478
2768.1999999994,0.9731589989
2768.3999999994,0.9753916974
2768.5999999994,0.9774947397
2768.7999999994,0.9794692214
2768.9999999994,0.9813170515
2769.1999999994,0.9830408649
2769.3999999994,0.9846439330
2769.5999999994,0.9861300754
2769.7999999994,0.9875035725
2769.9999999994,0.9887690816
2770.1999999994,0.9899315560
2770.3999999994,0.9909961683
2770.5999999994,0.9919682400
2770.7999999994,0.9928531750
2770.9999999994,0.9936564005
2771.1999999994,0.9943833129
2771.3999999994,0.9950392307
2771.5999999994,0.9956293526
2771.7999999994,0.9961587230
2771.9999999994,0.9966322019
2772.1999999994,0.9970544409
2772.3999999994,0.9974298648
2772.5999999994,0.9977626573
2772.7999999994,0.9980567510
2772.9999999994,0.9983158219
2773.1999999994,0.9985432869
2773.3999999994,0.9987423041
2773.5999999994,0.9989157760
2773.7999999994,0.9990663545
2773.9999999994,0.9991964479
2774.1999999994,0.9993082286
2774.3999999994,0.9994036419
2774.5999999994,0.9994844161
2774.7999999993,0.9995520717
2774.9999999993,0.9996079316
2775.1999999993,0.9996531306
2775.3999999993,0.9996886245
2775.5999999993,0.9997151991
2775.7999999993,0.9997334782
2775.9999999993,0.9997439310
2776.1999999993,0.9997468786
2776.3999999993,0.9997425000
2776.5999999993,0.9997308368
2776.7999999993,0.9997117980
2776.9999999993,0.9996851627
2777.1999999993,0.9996505838
2777.3999999993,0.9996075899
2777.5999999993,0.9995555877
2777.7999999993,0.9994938631
2777.9999999993,0.9994215834
2778.1999999993,0.9993377986
2778.3999999993,0.9992414434
2778.5999999993,0.9991313393
2778.7999999993,0.9990061979
2778.9999999993,0.9988646243
2779.1999999993,0.9987051220
2779.3999999993,0.9985260988
2779.5999999993,0.9983258743
2779.7999999993,0.9981026890
2779.9999999993,0.9978547148
2780.1999999993,0.9975800676
2780.3999999993,0.9972768224
2780.5999999993,0.9969430298
2780.7999999993,0.9965767351
2780.9999999993,0.9961759993
2781.1999999993,0.9957389226
2781.3999999993,0.9952636698
2781.5999999993,0.9947484975
2781.7999999993,0.9941917835
2781.9999999993,0.9935920571
2782.1999999993,0.9929480312
2782.3999999993,0.9922586349
2782.5999999993,0.9915230467
2782.7999999993,0.9907407276
2782.9999999993,0.9899114536
2783.1999999993,0.9890353475
2783.3999999993,0.9881129085
2783.5999999993,0.9871450396
2783.7999999993,0.9861330727
2783.9999999993,0.9850787892
2784.1999999993,0.9839844373
2784.3999999993,0.9828527438
2784.5999999993,0.9816869214
2784.7999999993,0.9804906697
2784.9999999993,0.9792681701
2785.1999999993,0.9780240739
2785.3999999993,0.9767634845
2785.5999999993,0.9754919314
2785.7999999993,0.9742153382
2785.9999999993,0.9729399835
2786.1999999993,0.9716724549
2786.3999999993,0.9704195969
2786.5999999993,0.9691884534
2786.7999999993,0.9679862039
2786.9999999993,0.9668200967
2787.1999999993,0.9656973778
2787.3999999993,0.9646252167
2787.5999999993,0.9636106314
2787.7999999993,0.9626604125
2787.9999999993,0.9617810479
2788.1999999993,0.9609786492
2788.3999999993,0.9602588815
2788.5999999993,0.9596268963
2788.7999999993,0.9590872707
2788.9999999993,0.9586439519
2789.1999999993,0.9583002094
2789.3999999993,0.9580585944
2789.5999999993,0.9579209088
2789.7999999993,0.9578881825
2789.9999999993,0.9579606606
2790.1999999993,0.9581378003
2790.3999999993,0.9584182780
2790.5999999993,0.9588000054
2790.7999999993,0.9592801553
2790.9999999993,0.9598551972
2791.1999999993,0.9605209394
2791.3999999993,0.9612725810
2791.5999999993,0.9621047687
2791.7999999993,0.9630116605
2791.9999999993,0.9639869942
2792.1999999993,0.9650241587
2792.3999999993,0.9661162684
2792.5999999993,0.9672562391
2792.7999999993,0.9684368636
2792.9999999993,0.9696508867
2793.1999999993,0.9708910778
2793.3999999993,0.9721503009
2793.5999999993,0.9734215804
2793.7999999993,0.9746981624
2793.9999999993,0.9759735704
2794.1999999993,0.9772416551
2794.3999999993,0.9784966375
2794.5999999993,0.9797331459
2794.7999999993,0.9809462453
2794.9999999993,0.9821314602
2795.1999999993,0.9832847907
2795.3999999993,0.9844027210
2795.5999999993,0.9854822229
2795.7999999993,0.9865207517
2795.9999999993,0.9875162379
2796.1999999993,0.9884670726
2796.3999999993,0.9893720892
2796.5999999993,0.9902305413
2796.7999999993,0.9910420761
2796.9999999993,0.9918067067
2797.1999999993,0.9925247814
2797.3999999993,0.9931969517
2797.5999999993,0.9938241395
2797.7999999993,0.9944075042
2797.9999999993,0.9949484098
2798.1999999993,0.9954483922
2798.3999999993,0.9959091287
2798.5999999993,0.9963324076
2798.7999999993,0.9967201002
2798.9999999993,0.9970741345
2799.1999999993,0.9973964710
2799.3999999993,0.9976890808
2799.5999999993,0.9979539258
2799.7999999993,0.9981929412
2799.9999999993,0.9984080203
2800.1999999993,0.9986010020
2800.3999999993,0.9987736596
2800.5999999993,0.9989276923
2800.7999999993,0.9990647185
2800.9999999993,0.9991862707
2801.1999999993,0.9992937923
2801.3999999993,0.9993886355
2801.5999999993,0.9994720609
2801.7999999993,0.9995452382
2801.9999999993,0.9996092473
2802.1999999993,0.9996650810
2802.3999999993,0.9997136479
2802.5999999993,0.9997557760
2802.7999999993,0.9997922167
2802.9999999993,0.9998236490
2803.1999999993,0.9998506838
2803.3999999993,0.9998738686
2803.5999999993,0.9998936921
2803.7999999993,0.9999105884
2803.9999999993,0.9999249415
2804.1999999993,0.9999370894
2804.3999999993,0.9999473280
2804.5999999993,0.9999559151
2804.7999999993,0.9999630731
2804.9999999993,0.9999689928
2805.1999999993,0.9999738357
2805.3999999993,0.9999777367
2805.5999999993,0.9999808060
2805.7999999993,0.9999831307
2805.9999999993,0.9999847764
2806.1999999993,0.9999857878
2806.3999999993,0.9999861897
2806.5999999993,0.9999859864
2806.7999999993,0.9999851620
2806.9999999993,0.9999836793
2807.1999999993,0.9999814786
2807.3999999993,0.9999784761
2807.5999999993,0.9999745612
2807.7999999993,0.9999695940
2807.9999999993,0.9999634016
2808.1999999993,0.9999557741
2808.3999999993,0.9999464597
2808.5999999993,0.9999351593
2808.7999999993,0.9999215198
2808.9999999993,0.9999051273
2809.1999999993,0.9998854991
2809.3999999993,0.9998620746
2809.5999999993,0.9998342056
2809.7999999993,0.9998011451
2809.9999999993,0.9997620362
2810.1999999993,0.9997158988
2810.3999999993,0.9996616160
2810.5999999993,0.9995979195
2810.7999999993,0.9995233741
2810.9999999993,0.9994363611
2811.1999999993,0.9993350612
2811.3999999993,0.9992174374
2811.5999999993,0.9990812162
2811.7999999993,0.9989238698
2811.9999999993,0.9987425975
2812.1999999993,0.9985343081
2812.3999999993,0.9982956024
2812.5999999993,0.9980227569
2812.7999999993,0.9977117089
2812.9999999993,0.9973580435
2813.1999999993,0.9969569827
2813.3999999993,0.9965033775
2813.5999999993,0.9959917036
2813.7999999993,0.9954160607
2813.9999999993,0.9947701767
2814.1999999993,0.9940474167
2814.3999999993,0.9932407979
2814.5999999993,0.9923430110
2814.7999999993,0.9913464480
2814.9999999993,0.9902432379
2815.1999999993,0.9890252895
2815.3999999993,0.9876843430
2815.5999999993,0.9862120291
2815.7999999993,0.9845999372
2815.9999999993,0.9828396919
2816.1999999993,0.9809230369
2816.3999999993,0.9788419282
2816.5999999993,0.9765886329
2816.7999999993,0.9741558356
2816.9999999993,0.9715367499
2817.1999999993,0.9687252341
2817.3999999993,0.9657159097
2817.5999999993,0.9625042810
2817.7999999993,0.9590868542
2817.9999999993,0.9554612540
2818.1999999993,0.9516263345
2818.3999999993,0.9475822836
2818.5999999993,0.9433307181
2818.7999999993,0.9388747663
2818.9999999993,0.9342191368
2819.1999999993,0.9293701711
2819.3999999993,0.9243358778
2819.5999999993,0.9191259464
2819.7999999993,0.9137517405
2819.9999999993,0.9082262674
2820.1999999993,0.9025641255
2820.3999999993,0.8967814278
2820.5999999993,0.8908957031
2820.7999999993,0.8849257745
2820.9999999993,0.8788916187
2821.1999999993,0.8728142049
2821.3999999993,0.8667153196
2821.5999999993,0.8606173766
2821.7999999993,0.8545432172
2821.9999999993,0.8485159043
2822.1999999993,0.8425585128
2822.3999999993,0.8366939201
2822.5999999993,0.8309446014
2822.7999999993,0.8253324316
2822.9999999993,0.8198784980
2823.1999999993,0.8146029255
2823.3999999993,0.8095247178
2823.5999999993,0.8046616150
2823.7999999993,0.8000299700
2823.9999999993,0.7956446436
2824.1999999993,0.7915189185
2824.3999999993,0.7876644328
2824.5999999993,0.7840911306
2824.7999999993,0.7808072308
2824.9999999993,0.7778192101
2825.1999999993,0.7751318016
2825.3999999993,0.7727480047
2825.5999999993,0.7706691066
2825.7999999993,0.7688947137
2825.9999999993,0.7674227911
2826.1999999993,0.7662497093
2826.3999999993,0.7653702991
2826.5999999993,0.7647779116
2826.7999999993,0.7644644869
2826.9999999993,0.7644206286
2827.1999999993,0.7646356871
2827.3999999993,0.7650978512
2827.5999999993,0.7657942494
2827.7999999993,0.7667110623
2827.9999999993,0.7678336448
2828.1999999993,0.7691466615
2828.3999999993,0.7706342324
2828.5999999993,0.7722800901
2828.7999999993,0.7740677477
2828.9999999993,0.7759806740
2829.1999999993,0.7780024762
2829.3999999993,0.7801170856
2829.5999999993,0.7823089433
2829.7999999993,0.7845631832
2829.9999999993,0.7868658066
2830.1999999993,0.7892038467
2830.3999999993,0.7915655155
2830.5999999993,0.7939403336
2830.7999999993,0.7963192351
2830.9999999993,0.7986946476
2831.1999999993,0.8010605437
2831.3999999993,0.8034124632
2831.5999999993,0.8057475044
2831.7999999993,0.8080642857
2831.9999999993,0.8103628780
2832.1999999993,0.8126447100
2832.3999999993,0.8149124499
2832.5999999993,0.8171698647
2832.7999999993,0.8194216634
2832.9999999993,0.8216733273
2833.1999999993,0.8239309314
2833.3999999993,0.8262009616
2833.5999999993,0.8284901336
2833.7999999993,0.8308052146
2833.9999999993,0.8331528550
2834.1999999993,0.8355394313
2834.3999999993,0.8379709031
2834.5999999993,0.8404526883
2834.7999999993,0.8429895554
2834.9999999993,0.8455855366
2835.1999999993,0.8482438605
2835.3999999993,0.8509669045
2835.5999999993,0.8537561672
2835.7999999993,0.8566122590
2835.9999999993,0.8595349093
2836.1999999993,0.8625229894
2836.3999999993,0.8655745491
2836.5999999993,0.8686868637
2836.7999999993,0.8718564912
2836.9999999993,0.8750793368
2837.1999999993,0.8783507217
2837.3999999993,0.8816654564
2837.5999999993,0.8850179146
2837.7999999993,0.8884021080
2837.9999999993,0.8918117595
2838.1999999993,0.8952403736
2838.3999999993,0.8986813045
2838.5999999993,0.9021278193
2838.7999999993,0.9055731572
2838.9999999993,0.9090105840
2839.1999999993,0.9124334416
2839.3999999993,0.9158351923
2839.5999999993,0.9192094588
2839.7999999993,0.9225500590
2839.9999999993,0.9258510369
2840.1999999993,0.9291066887
2840.3999999993,0.9323115859
2840.5999999993,0.9354605940
2840.7999999993,0.9385488883
2840.9999999993,0.9415719668
2841.1999999993,0.9445256601
2841.3999999993,0.9474061388
2841.5999999993,0.9502099186
2841.7999999993,0.9529338634
2841.9999999993,0.9555751852
2842.1999999993,0.9581314439
2842.3999999993,0.9606005429
2842.5999999993,0.9629807248
2842.7999999993,0.9652705642
2842.9999999993,0.9674689584
2843.1999999993,0.9695751178
2843.3999999993,0.9715885527
2843.5999999993,0.9735090601
2843.7999999993,0.9753367079
2843.9999999993,0.9770718180
2844.1999999993,0.9787149481
2844.3999999993,0.9802668718
2844.5999999993,0.9817285581
2844.7999999993,0.9831011498
2844.9999999993,0.9843859411
2845.1999999993,0.9855843546
2845.3999999993,0.9866979181
2845.5999999993,0.9877282418
2845.7999999993,0.9886769946
2845.9999999993,0.9895458822
2846.1999999993,0.9903366252
2846.3999999993,0.9910509382
2846.5999999993,0.9916905111
2846.7999999993,0.9922569907
2846.9999999993,0.9927519656
2847.1999999993,0.9931769517
2847.3999999993,0.9935333814
2847.5999999993,0.9938225942
2847.7999999993,0.9940458307
2847.9999999993,0.9942042287
2848.1999999993,0.9942988225
2848.3999999993,0.9943305450
2848.5999999993,0.9943002320
2848.7999999993,0.9942086298
2848.9999999993,0.9940564051
2849.1999999993,0.9938441572
2849.3999999993,0.9935724319
2849.5999999993,0.9932417381
2849.7999999993,0.9928525647
2849.9999999993,0.9924053993
2850.1999999993,0.9919007472
2850.3999999993,0.9913391508
2850.5999999993,0.9907212083
2850.7999999993,0.9900475919
2850.9999999993,0.9893190645
2851.1999999993,0.9885364950
2851.3999999993,0.9877008707
2851.5999999993,0.9868133076
2851.7999999993,0.9858750574
2851.9999999993,0.9848875111
2852.1999999993,0.9838521989
2852.3999999993,0.9827707863
2852.5999999993,0.9816450659
2852.7999999993,0.9804769461
2852.9999999993,0.9792684343
2853.1999999993,0.9780216184
2853.3999999993,0.9767386429
2853.5999999993,0.9754216837
2853.7999999993,0.9740729192
2853.9999999993,0.9726945003
2854.1999999993,0.9712885192
2854.3999999993,0.9698569775
2854.5999999993,0.9684017556
2854.7999999993,0.9669245830
2854.9999999993,0.9654270118
2855.1999999993,0.9639103930
2855.3999999993,0.9623758578
2855.5999999993,0.9608243045
2855.7999999993,0.9592563913
2855.9999999993,0.9576725366
2856.1999999993,0.9560729267
2856.3999999993,0.9544575326
2856.5999999993,0.9528261346
2856.7999999993,0.9511783559
2856.9999999993,0.9495137057
2857.1999999993,0.9478316292
2857.3999999993,0.9461315668
2857.5999999993,0.9444130197
2857.7999999993,0.9426756210
2857.9999999993,0.9409192118
2858.1999999993,0.9391439203
2858.3999999993,0.9373502417
2858.5999999993,0.9355391179
2858.7999999993,0.9337120134
2858.9999999993,0.9318709877
2859.1999999993,0.9300187588
2859.3999999993,0.9281587590
2859.5999999993,0.9262951782
2859.7999999993,0.9244329943
2859.9999999993,0.9225779885
2860.1999999993,0.9207367446
2860.3999999993,0.9189166298
2860.5999999993,0.9171257583
2860.7999999993,0.9153729352
2860.9999999993,0.9136675831
2861.1999999993,0.9120196488
2861.3999999993,0.9104394952
2861.5999999993,0.9089377753
2861.7999999993,0.9075252942
2861.9999999993,0.9062128579
2862.1999999993,0.9050111137
2862.3999999993,0.9039303843
2862.5999999993,0.9029804978
2862.7999999993,0.9021706175
2862.9999999993,0.9015090753
2863.1999999993,0.9010032098
2863.3999999993,0.9006592146
2863.5999999993,0.9004819977
2863.7999999993,0.9004750566
2863.9999999993,0.9006403695
2864.1999999993,0.9009783066
2864.3999999993,0.9014875621
2864.5999999993,0.9021651086
2864.7999999993,0.9030061754
2864.9999999993,0.9040042507
2865.1999999993,0.9051511072
2865.3999999993,0.9064368532
2865.5999999993,0.9078500056
2865.7999999993,0.9093775865
2865.9999999993,0.9110052397
2866.1999999993,0.9127173681
2866.3999999993,0.9144972872
2866.5999999993,0.9163273952
2866.7999999993,0.9181893562
2866.9999999993,0.9200642933
2867.1999999993,0.9219329915
2867.3999999993,0.9237761045
2867.5999999993,0.9255743658
2867.7999999993,0.9273087992
2867.9999999993,0.9289609273
2868.1999999993,0.9305129749
2868.3999999993,0.9319480645
2868.5999999993,0.9332504022
2868.7999999993,0.9344054512
2868.9999999993,0.9354000903
2869.1999999993,0.9362227560
2869.3999999993,0.9368635672
2869.5999999993,0.9373144281
2869.7999999993,0.9375691115
2869.9999999993,0.9376233181
2870.1999999993,0.9374747135
2870.3999999993,0.9371229401
2870.5999999993,0.9365696052
2870.7999999993,0.9358182436
2870.9999999993,0.9348742569
2871.1999999993,0.9337448273
2871.3999999993,0.9324388092
2871.5999999993,0.9309665978
2871.7999999993,0.9293399766
2871.9999999993,0.9275719457
2872.1999999993,0.9256765315
2872.3999999993,0.9236685814
2872.5999999993,0.9215635442
2872.7999999993,0.9193772399
2872.9999999993,0.9171256203
2873.1999999993,0.9148245251
2873.3999999993,0.9124894340
2873.5999999993,0.9101352202
2873.7999999993,0.9077759081
2873.9999999993,0.9054244369
2874.1999999993,0.9030924362
2874.3999999993,0.9007900151
2874.5999999993,0.8985255696
2874.7999999993,0.8963056106
2874.9999999993,0.8941346173
2875.1999999993,0.8920149183
2875.3999999993,0.8899466039
2875.5999999993,0.8879274721
2875.7999999993,0.8859530123
2875.9999999993,0.8840164262
2876.1999999993,0.8821086910
2876.3999999993,0.8802186630
2876.5999999993,0.8783332240
2876.7999999993,0.8764374702
2876.9999999993,0.8745149426
2877.1999999993,0.8725478960
2877.3999999993,0.8705176070
2877.5999999993,0.8684047145
2877.7999999993,0.8661895905
2877.9999999993,0.8638527352
2878.1999999993,0.8613751907
2878.3999999993,0.8587389671
2878.5999999993,0.8559274721
2878.7999999993,0.8529259386
2878.9999999993,0.8497218400
2879.1999999993,0.8463052858
2879.3999999993,0.8426693889
2879.5999999993,0.8388105958
2879.7999999993,0.8347289732
2879.9999999993,0.8304284417
2880.1999999993,0.8259169520
2880.3999999993,0.8212065970
2880.5999999993,0.8163136560
2880.7999999993,0.8112585680
2880.9999999993,0.8060658326
2881.1999999993,0.8007638373
2881.3999999993,0.7953846154
2881.5999999993,0.7899635339
2881.7999999993,0.7845389187
2881.9999999993,0.7791516217
2882.1999999993,0.7738445364
2882.3999999993,0.7686620714
2882.5999999993,0.7636495900
2882.7999999993,0.7588528246
2882.9999999993,0.7543172792
2883.1999999993,0.7500876262
2883.3999999993,0.7462071117
2883.5999999993,0.7427169770
2883.7999999993,0.7396559073
2883.9999999993,0.7370595158
2884.1999999993,0.7349598730
2884.3999999993,0.7333850868
2884.5999999993,0.7323589406
2884.7999999992,0.7319005954
2884.9999999992,0.7320243577
2885.1999999992,0.7327395179
2885.3999999992,0.7340502590
2885.5999999992,0.7359556372
2885.7999999992,0.7384496317
2885.9999999992,0.7415212626
2886.1999999992,0.7451547726
2886.3999999992,0.7493298687
2886.5999999992,0.7540220191
2886.7999999992,0.7592027979
2886.9999999992,0.7648402719
2887.1999999992,0.7708994228
2887.3999999992,0.7773425965
2887.5999999992,0.7841299723
2887.7999999992,0.7912200444
2887.9999999992,0.7985701077
2888.1999999992,0.8061367416
2888.3999999992,0.8138762829
2888.5999999992,0.8217452837
2888.7999999992,0.8297009462
2888.9999999992,0.8377015297
2889.1999999992,0.8457067265
2889.3999999992,0.8536780001
2889.5999999992,0.8615788851
2889.7999999992,0.8693752456
2889.9999999992,0.8770354901
2890.1999999992,0.8845307431
2890.3999999992,0.8918349731
2890.5999999992,0.8989250777
2890.7999999992,0.9057809278
2890.9999999992,0.9123853719
2891.1999999992,0.9187242050
2891.3999999992,0.9247861027
2891.5999999992,0.9305625259
2891.7999999992,0.9360475982
2891.9999999992,0.9412379619
2892.1999999992,0.9461326131
2892.3999999992,0.9507327239
2892.5999999992,0.9550414518
2892.7999999992,0.9590637425
2892.9999999992,0.9628061286
2893.1999999992,0.9662765270
2893.3999999992,0.9694840396
2893.5999999992,0.9724387575
2893.7999999992,0.9751515736
2893.9999999992,0.9776340038
2894.1999999992,0.9798980184
2894.3999999992,0.9819558871
2894.5999999992,0.9838200350
2894.7999999992,0.9855029136
2894.9999999992,0.9870168853
2895.1999999992,0.9883741211
2895.3999999992,0.9895865135
2895.5999999992,0.9906656014
2895.7999999992,0.9916225082
2895.9999999992,0.9924678924
2896.1999999992,0.9932119090
2896.3999999992,0.9938641810
2896.5999999992,0.9944337809
2896.7999999992,0.9949292201
2896.9999999992,0.9953584459
2897.1999999992,0.9957288447
2897.3999999992,0.9960472510
2897.5999999992,0.9963199605
2897.7999999992,0.9965527473
2897.9999999992,0.9967508842
2898.1999999992,0.9969191644
2898.3999999992,0.9970619259
2898.5999999992,0.9971830762
2898.7999999992,0.9972861180
2898.9999999992,0.9973741749
2899.1999999992,0.9974500170
2899.3999999992,0.9975160861
2899.5999999992,0.9975745202
2899.7999999992,0.9976271773
2899.9999999992,0.9976756581
2900.1999999992,0.9977213279
2900.3999999992,0.9977653371
2900.5999999992,0.9978086413
2900.7999999992,0.9978520192
2900.9999999992,0.9978960905
2901.1999999992,0.9979413324
2901.3999999992,0.9979880944
2901.5999999992,0.9980366134
2901.7999999992,0.9980870264
2901.9999999992,0.9981393835
2902.1999999992,0.9981936593
2902.3999999992,0.9982497637
2902.5999999992,0.9983075518
2902.7999999992,0.9983668326
2902.9999999992,0.9984273779
2903.1999999992,0.9984889293
2903.3999999992,0.9985512050
2903.5999999992,0.9986139058
2903.7999999992,0.9986767204
2903.9999999992,0.9987393291
2904.1999999992,0.9988014085
2904.3999999992,0.9988626333
2904.5999999992,0.9989226790
2904.7999999992,0.9989812231
2904.9999999992,0.9990379456
2905.1999999992,0.9990925289
2905.3999999992,0.9991446570
2905.5999999992,0.9991940137
2905.7999999992,0.9992402803
2905.9999999992,0.9992831331
2906.1999999992,0.9993222391
2906.3999999992,0.9993572522
2906.5999999992,0.9993878083
2906.7999999992,0.9994135199
2906.9999999992,0.9994339704
2907.1999999992,0.9994487080
2907.3999999992,0.9994572386
2907.5999999992,0.9994590196
2907.7999999992,0.9994534525
2907.9999999992,0.9994398756
2908.1999999992,0.9994175574
2908.3999999992,0.9993856889
2908.5999999992,0.9993433775
2908.7999999992,0.9992896400
2908.9999999992,0.9992233971
2909.1999999992,0.9991434683
2909.3999999992,0.9990485674
2909.5999999992,0.9989372993
2909.7999999992,0.9988081584
2909.9999999992,0.9986595273
2910.1999999992,0.9984896787
2910.3999999992,0.9982967776
2910.5999999992,0.9980788867
2910.7999999992,0.9978339734
2910.9999999992,0.9975599191
2911.1999999992,0.9972545315
2911.3999999992,0.9969155591
2911.5999999992,0.9965407087
2911.7999999992,0.9961276654
2911.9999999992,0.9956741159
2912.1999999992,0.9951777741
2912.3999999992,0.9946364096
2912.5999999992,0.9940478789
2912.7999999992,0.9934101585
2912.9999999992,0.9927213807
2913.1999999992,0.9919798701
2913.3999999992,0.9911841826
2913.5999999992,0.9903331446
2913.7999999992,0.9894258917
2913.9999999992,0.9884619089
2914.1999999992,0.9874410679
2914.3999999992,0.9863636634
2914.5999999992,0.9852304476
2914.7999999992,0.9840426602
2914.9999999992,0.9828020551
2915.1999999992,0.9815109224
2915.3999999992,0.9801721044
2915.5999999992,0.9787890056
2915.7999999992,0.9773655958
2915.9999999992,0.9759064057
2916.1999999992,0.9744165147
2916.3999999992,0.9729015302
2916.5999999992,0.9713675581
2916.7999999992,0.9698211656
2916.9999999992,0.9682693341
2917.1999999992,0.9667194049
2917.3999999992,0.9651790159
2917.5999999992,0.9636560312
2917.7999999992,0.9621584642
2917.9999999992,0.9606943935
2918.1999999992,0.9592718751
2918.3999999992,0.9578988498
2918.5999999992,0.9565830477
2918.7999999992,0.9553318919
2918.9999999992,0.9541524015
2919.1999999992,0.9530510960
2919.3999999992,0.9520339026
2919.5999999992,0.9511060680
2919.7999999992,0.9502720747
2919.9999999992,0.9495355657
2920.1999999992,0.9488992767
2920.3999999992,0.9483649778
2920.5999999992,0.9479334262
2920.7999999992,0.9476043299
2920.9999999992,0.9473763248
2921.1999999992,0.9472469633
2921.3999999992,0.9472127179
2921.5999999992,0.9472689974
2921.7999999992,0.9474101778
2921.9999999992,0.9476296465
2922.1999999992,0.9479198598
2922.3999999992,0.9482724136
2922.5999999992,0.9486781262
2922.7999999992,0.9491271322
2922.9999999992,0.9496089871
2923.1999999992,0.9501127800
2923.3999999992,0.9506272547
2923.5999999992,0.9511409361
2923.7999999992,0.9516422612
2923.9999999992,0.9521197130
2924.1999999992,0.9525619537
2924.3999999992,0.9529579585
2924.5999999992,0.9532971447
2924.7999999992,0.9535694959
2924.9999999992,0.9537656803
2925.1999999992,0.9538771585
2925.3999999992,0.9538962816
2925.5999999992,0.9538163772
2925.7999999992,0.9536318212
2925.9999999992,0.9533380951
2926.1999999992,0.9529318267
2926.3999999992,0.9524108151
2926.5999999992,0.9517740371
2926.7999999992,0.9510216368
2926.9999999992,0.9501548972
2927.1999999992,0.9491761945
2927.3999999992,0.9480889355
2927.5999999992,0.9468974791
2927.7999999992,0.9456070430
2927.9999999992,0.9442235973
2928.1999999992,0.9427537455
2928.3999999992,0.9412045964
2928.5999999992,0.9395836281
2928.7999999992,0.9378985461
2928.9999999992,0.9361571385
2929.1999999992,0.9343671311
2929.3999999992,0.9325360437
2929.5999999992,0.9306710518
2929.7999999992,0.9287788554
2929.9999999992,0.9268655581
2930.1999999992,0.9249365584
